observation_id,district_id,district_name,crop_id,crop_name,season_id,season_name,agricultural_year,latitude,longitude,soil_ph,nitrogen,phosphorus,potassium,soil_moisture,rainfall_mm,temperature_mean_c,temperature_min_c,temperature_max_c,irrigation_status,soil_type,sowing_date,harvest_date,area_ha,yield_tonnes_per_ha,crop_actual,provenance_status,provenance_note,g_lat,g_lon,dist_deg,original_latitude,original_longitude,coordinate_status
OBS0000061,DST02,Balangir,CRP002,Horse Gram,SEA99,Unknown,2022,20.72,83.48,6.84,63.91,48.53,23.35,28.48,562.66,28.85,22.53,34.85,Rainfed,Red,2022-06-08,2022-09-16,3528.353,0.861,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4759482450972214,18.44432,82.5045,district_reference_coordinates_used_for_prototype
OBS0000062,DST02,Balangir,CRP002,Horse Gram,SEA99,Unknown,2023,20.72,83.48,6.86,35.46,21.19,46.79,41.88,1181.14,27.26,21.82,35.1,Rainfed,Red,2023-06-11,2023-09-19,3852.558,0.905,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.482931180882787,18.44069,82.49527,district_reference_coordinates_used_for_prototype
OBS0000063,DST02,Balangir,CRP002,Horse Gram,SEA99,Unknown,2024,20.72,83.48,6.47,41.18,23.39,39.35,31.3,943.76,25.53,17.53,33.14,Irrigated,Loam,2024-06-02,2024-09-10,4573.997,1.038,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.49199595354808,18.43386,82.48823,district_reference_coordinates_used_for_prototype
OBS0000064,DST02,Balangir,CRP006,Potato,SEA02,Rabi,2022,20.72,83.48,6.43,78.48,22.83,64.8,34.0,1102.13,21.49,13.14,26.79,Rainfed,Red,2022-10-17,2023-01-25,992.905,24.246,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.470674164878888,18.44677,82.51219,district_reference_coordinates_used_for_prototype
OBS0000065,DST02,Balangir,CRP006,Potato,SEA02,Rabi,2023,20.72,83.48,5.79,46.72,20.19,42.99,33.32,977.74,31.13,24.29,38.03,Rainfed,Lateritic,2023-10-14,2024-01-22,1014.218,17.423,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.491057958639262,18.43083,82.49762,district_reference_coordinates_used_for_prototype
OBS0000066,DST02,Balangir,CRP006,Potato,SEA02,Rabi,2024,20.72,83.48,6.21,47.82,26.43,69.98,37.27,1535.77,25.07,17.54,33.8,Rainfed,Sandy loam,2024-10-01,2025-01-09,923.422,22.457,Potato,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4677209641691684,18.45389,82.50307,district_reference_coordinates_used_for_prototype
OBS0000067,DST02,Balangir,CRP008,Rapeseed &Mustard,SEA02,Rabi,2022,20.72,83.48,6.16,64.53,41.01,27.23,35.03,1386.87,28.09,19.95,33.11,Irrigated,Lateritic,2022-10-15,2023-02-07,2523.123,0.949,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4706866244224472,18.4538,82.49581,district_reference_coordinates_used_for_prototype
OBS0000068,DST02,Balangir,CRP008,Rapeseed &Mustard,SEA02,Rabi,2023,20.72,83.48,5.87,38.78,39.69,22.22,26.37,878.21,28.97,23.79,37.3,Irrigated,Alluvial,2023-10-16,2024-02-08,3469.635,0.816,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4661649284668665,18.46488,82.4818,district_reference_coordinates_used_for_prototype
OBS0000069,DST02,Balangir,CRP008,Rapeseed &Mustard,SEA02,Rabi,2024,20.72,83.48,7.14,67.57,21.34,68.07,20.81,1109.2,28.12,21.16,35.47,Rainfed,Red,2024-10-20,2025-02-12,3435.882,0.897,Rapeseed &Mustard,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.478041265556328,18.44227,82.50397,district_reference_coordinates_used_for_prototype
OBS0000070,DST02,Balangir,CRP011,Sugarcane,SEA03,Annual,2022,20.72,83.48,6.32,36.82,32.76,65.13,23.69,994.98,27.29,21.34,33.01,Rainfed,Lateritic,2022-02-23,2022-12-20,4626.349,68.806,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.46677283319725,18.45955,82.49241,district_reference_coordinates_used_for_prototype
OBS0000071,DST02,Balangir,CRP011,Sugarcane,SEA03,Annual,2023,20.72,83.48,6.63,36.32,16.02,54.18,42.33,994.2,21.66,14.02,27.97,Rainfed,Alluvial,2023-02-19,2023-12-16,4644.832,58.338,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.462973593382604,18.44916,82.52631,district_reference_coordinates_used_for_prototype
OBS0000072,DST02,Balangir,CRP011,Sugarcane,SEA03,Annual,2024,20.72,83.48,5.55,70.47,44.04,28.43,39.42,934.5,26.68,19.57,32.4,Irrigated,Loam,2024-02-14,2024-12-10,5141.243,58.404,Sugarcane,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4787344245400744,18.44307,82.50035,district_reference_coordinates_used_for_prototype
OBS0000073,DST02,Balangir,CRP003,Jute,SEA01,Kharif,2022,20.72,83.48,5.6,46.94,40.71,49.81,29.58,1210.45,25.15,17.55,31.06,Irrigated,Red,2022-06-16,2022-10-14,1717.075,1.665,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4631025536505766,18.46067,82.49903,district_reference_coordinates_used_for_prototype
OBS0000074,DST02,Balangir,CRP003,Jute,SEA01,Kharif,2023,20.72,83.48,5.79,33.08,31.07,65.92,31.26,1495.12,27.96,20.28,36.05,Irrigated,Alluvial,2023-06-20,2023-10-18,1732.206,1.779,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.465216903925496,18.45853,82.49865,district_reference_coordinates_used_for_prototype
OBS0000075,DST02,Balangir,CRP003,Jute,SEA01,Kharif,2024,20.72,83.48,6.35,41.17,36.65,39.01,36.1,1047.78,30.52,24.91,38.58,Rainfed,Sandy loam,2024-06-19,2024-10-17,1517.684,1.602,Jute,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.482184410957415,18.44272,82.49246,district_reference_coordinates_used_for_prototype
OBS0000076,DST02,Balangir,CRP013,Wheat,SEA99,Unknown,2022,20.72,83.48,7.18,34.71,34.76,24.28,37.0,1241.55,24.63,17.93,32.82,Rainfed,Sandy loam,2022-06-05,2022-09-13,430.382,2.982,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4843107045013526,18.44261,82.48738,district_reference_coordinates_used_for_prototype
OBS0000077,DST02,Balangir,CRP013,Wheat,SEA99,Unknown,2023,20.72,83.48,6.9,53.75,48.6,30.18,35.82,1137.92,26.19,19.83,33.32,Rainfed,Loam,2023-06-11,2023-09-19,500.443,2.818,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.458174449301757,18.46374,82.50434,district_reference_coordinates_used_for_prototype
OBS0000078,DST02,Balangir,CRP013,Wheat,SEA99,Unknown,2024,20.72,83.48,6.09,67.34,34.22,66.33,20.39,939.56,27.5,20.78,34.01,Rainfed,Sandy loam,2024-06-07,2024-09-15,667.339,2.69,Wheat,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,20.72,83.48,2.4832033827699225,18.43991,82.49639,district_reference_coordinates_used_for_prototype
OBS0000079,DST03,Balasore,CRP001,Groundnut,SEA01,Kharif,2022,21.49,86.93,7.24,48.19,40.34,24.83,34.44,1288.44,30.35,22.19,37.78,Irrigated,Alluvial,2022-06-09,2022-09-27,4373.111,1.044,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.717111158262013,18.88663,82.99635,district_reference_coordinates_used_for_prototype
OBS0000080,DST03,Balasore,CRP001,Groundnut,SEA01,Kharif,2023,21.49,86.93,6.25,30.66,20.67,40.51,42.6,812.7,27.3,20.26,32.41,Irrigated,Alluvial,2023-06-11,2023-09-29,4019.702,1.265,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.722870554334516,18.88629,82.98967,district_reference_coordinates_used_for_prototype
OBS0000081,DST03,Balasore,CRP001,Groundnut,SEA01,Kharif,2024,21.49,86.93,6.98,35.53,48.07,65.38,27.46,1535.45,29.8,22.29,37.95,Irrigated,Alluvial,2024-06-20,2024-10-08,4206.738,1.296,Groundnut,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.71397545409393,18.89053,82.99753,district_reference_coordinates_used_for_prototype
OBS0000082,DST03,Balasore,CRP004,Maize,SEA01,Kharif,2022,21.49,86.93,6.81,64.83,31.69,31.39,34.32,1537.27,27.61,22.32,34.66,Rainfed,Alluvial,2022-06-16,2022-09-24,1646.575,2.91,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.696953513214711,18.91002,83.00507,district_reference_coordinates_used_for_prototype
OBS0000083,DST03,Balasore,CRP004,Maize,SEA01,Kharif,2023,21.49,86.93,5.66,76.0,23.55,38.67,40.13,1193.56,28.47,22.79,35.92,Rainfed,Lateritic,2023-06-12,2023-09-20,1852.114,3.797,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.711238171065016,18.90119,82.99378,district_reference_coordinates_used_for_prototype
OBS0000084,DST03,Balasore,CRP004,Maize,SEA01,Kharif,2024,21.49,86.93,6.74,73.09,16.91,41.61,32.02,707.19,27.08,21.36,33.54,Irrigated,Lateritic,2024-06-12,2024-09-20,1672.099,2.951,Maize,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.702991837926157,18.90674,83.0,district_reference_coordinates_used_for_prototype
OBS0000085,DST03,Balasore,CRP005,Moong(Green Gram),SEA02,Rabi,2022,21.49,86.93,6.38,68.68,25.74,45.06,33.57,1059.27,27.69,20.88,35.94,Rainfed,Red,2022-10-20,2022-12-29,3481.172,0.808,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.700036928206002,18.91127,83.00056,district_reference_coordinates_used_for_prototype
OBS0000086,DST03,Balasore,CRP005,Moong(Green Gram),SEA02,Rabi,2023,21.49,86.93,6.56,31.72,36.83,58.01,20.8,1190.66,25.57,17.38,31.21,Rainfed,Sandy loam,2023-10-04,2023-12-13,4177.282,0.864,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.696110437936914,18.90137,83.01178,district_reference_coordinates_used_for_prototype
OBS0000087,DST03,Balasore,CRP005,Moong(Green Gram),SEA02,Rabi,2024,21.49,86.93,5.68,56.62,49.54,27.66,39.53,1334.18,26.31,20.95,32.51,Rainfed,Lateritic,2024-10-09,2024-12-18,2851.72,0.651,Moong(Green Gram),SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.705981518801376,18.90507,82.99752,district_reference_coordinates_used_for_prototype
OBS0000088,DST03,Balasore,CRP007,Ragi,SEA01,Kharif,2022,21.49,86.93,6.76,38.63,47.24,26.59,19.2,1398.89,28.07,19.23,35.28,Rainfed,Sandy loam,2022-06-20,2022-10-08,729.197,1.648,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.725692108210187,18.90454,82.9743,district_reference_coordinates_used_for_prototype
OBS0000089,DST03,Balasore,CRP007,Ragi,SEA01,Kharif,2023,21.49,86.93,6.62,31.88,19.07,37.23,30.26,1118.17,28.03,19.76,36.8,Irrigated,Loam,2023-06-17,2023-10-05,567.621,1.524,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.699362522427919,18.90854,83.00316,district_reference_coordinates_used_for_prototype
OBS0000090,DST03,Balasore,CRP007,Ragi,SEA01,Kharif,2024,21.49,86.93,6.39,33.74,21.52,37.33,36.56,1049.87,26.71,18.39,33.28,Rainfed,Sandy loam,2024-06-17,2024-10-05,514.002,1.395,Ragi,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.694831851397877,18.90973,83.0078,district_reference_coordinates_used_for_prototype
OBS0000091,DST03,Balasore,CRP009,Rice,SEA01,Kharif,2022,21.49,86.93,6.32,39.92,26.34,45.17,28.39,1030.61,24.27,16.12,29.89,Rainfed,Red,2022-06-10,2022-10-08,14144.209,2.867,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.716339341533858,18.89694,82.99047,district_reference_coordinates_used_for_prototype
OBS0000092,DST03,Balasore,CRP009,Rice,SEA01,Kharif,2023,21.49,86.93,6.36,63.15,45.27,46.11,26.66,1117.05,27.85,19.4,34.12,Irrigated,Alluvial,2023-06-06,2023-10-04,19896.475,3.329,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.695265643486007,18.90727,83.0089,district_reference_coordinates_used_for_prototype
OBS0000093,DST03,Balasore,CRP009,Rice,SEA01,Kharif,2024,21.49,86.93,5.66,70.57,48.45,26.97,31.52,1065.34,28.09,19.85,35.73,Rainfed,Loam,2024-06-24,2024-10-22,13754.133,3.484,Rice,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.709367554311307,18.9042,82.99404,district_reference_coordinates_used_for_prototype
OBS0000094,DST03,Balasore,CRP010,Sesamum,SEA01,Kharif,2022,21.49,86.93,5.66,56.5,16.23,56.21,37.54,1216.58,30.32,24.25,36.21,Rainfed,Lateritic,2022-06-16,2022-09-24,4460.109,0.385,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.711152028325992,18.89846,82.99568,district_reference_coordinates_used_for_prototype
OBS0000095,DST03,Balasore,CRP010,Sesamum,SEA01,Kharif,2023,21.49,86.93,6.85,62.19,35.52,34.09,28.9,1099.1,22.94,16.85,29.73,Rainfed,Alluvial,2023-06-18,2023-09-26,4170.395,0.452,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.690734427379149,18.91261,83.01081,district_reference_coordinates_used_for_prototype
OBS0000096,DST03,Balasore,CRP010,Sesamum,SEA01,Kharif,2024,21.49,86.93,5.51,61.39,38.23,52.32,25.13,1133.11,29.16,22.58,38.02,Rainfed,Loam,2024-06-01,2024-09-09,4045.174,0.386,Sesamum,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.716696514860804,18.88418,82.99847,district_reference_coordinates_used_for_prototype
OBS0000097,DST03,Balasore,CRP012,Urad,SEA02,Rabi,2022,21.49,86.93,6.63,52.79,41.7,47.5,33.52,1314.56,28.62,20.75,34.79,Irrigated,Sandy loam,2022-10-23,2023-01-11,2448.451,0.878,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.720820849778146,18.89051,82.98934,district_reference_coordinates_used_for_prototype
OBS0000098,DST03,Balasore,CRP012,Urad,SEA02,Rabi,2023,21.49,86.93,7.01,74.54,37.59,36.22,39.93,811.2,27.16,19.87,34.88,Irrigated,Lateritic,2023-10-07,2023-12-26,2933.853,0.8,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.718393284636209,18.89717,82.98786,district_reference_coordinates_used_for_prototype
OBS0000099,DST03,Balasore,CRP012,Urad,SEA02,Rabi,2024,21.49,86.93,6.78,73.99,45.33,59.9,34.49,864.46,29.34,20.58,35.87,Irrigated,Red,2024-10-01,2024-12-20,3016.726,0.815,Urad,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.701923068809197,18.91685,82.99465,district_reference_coordinates_used_for_prototype
OBS0000100,DST03,Balasore,CRP002,Horse Gram,SEA99,Unknown,2022,21.49,86.93,6.62,32.84,37.68,68.25,41.98,1535.27,26.93,20.72,33.33,Rainfed,Alluvial,2022-06-15,2022-09-23,3750.03,0.743,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.7183701807403855,18.89428,82.98979,district_reference_coordinates_used_for_prototype
OBS0000101,DST03,Balasore,CRP002,Horse Gram,SEA99,Unknown,2023,21.49,86.93,5.98,30.05,18.1,33.15,24.5,1008.67,26.75,20.28,35.75,Irrigated,Sandy loam,2023-06-22,2023-09-30,4760.288,0.743,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.712929900826034,18.8917,82.99801,district_reference_coordinates_used_for_prototype
OBS0000102,DST03,Balasore,CRP002,Horse Gram,SEA99,Unknown,2024,21.49,86.93,6.07,55.32,33.68,50.23,18.15,1051.95,25.56,19.47,32.21,Rainfed,Red,2024-06-05,2024-09-13,3407.341,0.636,Horse Gram,SYNTHETIC_AI_GENERATED,Prototype only; crop_actual follows an existing project crop-production record and is not independently verified farm-survey ground truth.,21.49,86.93,4.691175274150399,18.90648,83.01432,district_reference_coordinates_used_for_prototype
